"binAges","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
0.5,0.222806622667766,0.127657078366364,0.291762908761322,0.286619100204199,0.129526443609354,0.194798432991097,-0.0656101914578463,0.245642560488548,-0.0148147291306149,0.473710900937098,0.186132611299882,0.283751746693594,0.562512079757227,0.0517037827377962,0.0969043836238926,0.0912516392434983,0.16929410364984,0.2931542859768,0.283600147710353,0.0955321370488832,0.280964683816227,0.727318574992059,0.0429260314134884,0.260733624765875,0.171571982187282,0.311795252759543,0.271568012982202,0.334957984395545,0.229182693559522,0.386039352212696,0.175039092009946,0.274956607126822,0.452160921587523,0.0235067647670631,0.292940381603003,-0.0269658806162711,0.191490930270935,0.0327437076255692,0.285871049977319,0.474449178773743,0.290320294054499,0.341212008748513,0.16377745854834,0.150541385069613,0.460686615008325,0.293399970106121,0.376895467894879,-0.0845761861652538,0.0557622822648257,-0.125146300082216
1.5,0.00911522806183418,-0.0377291077914517,0.0760759647603174,0.142724228845373,-0.096457257191368,0.0213869592069127,-0.254142416344184,0.036000785353519,-0.182033597447919,0.271509497996171,-0.0326643473352645,0.094062294736608,0.384990938631597,-0.151732124246388,-0.15339115484157,-0.0807941492181524,-0.0465378050113859,0.0928998952179793,0.0567120043129878,-0.0817050113878155,0.0668194998405014,0.540242095104042,-0.182878570832938,-0.0165397877664437,-0.0635780317539872,0.1010612864335,0.0648423248477302,0.158764355697806,-0.00219289327243996,0.253957223111929,0.0188698286151592,0.0812481413650238,0.227933865231451,-0.1800642814672,0.0454383924170971,-0.205677387741334,-0.0506517044344974,-0.11771488331454,0.120326805181947,0.285103628638477,0.0976812082646586,0.114165556617039,-0.0182879037469002,-0.041491945086403,0.249345976656041,0.0620715684095862,0.159948787392724,-0.255603330880863,-0.11270173514098,-0.290161263354509
2.5,-0.217571610862826,-0.274155648266137,-0.140562805842431,-0.0473228827454758,-0.366188261791486,-0.228118189979489,-0.483677040254057,-0.190495232138851,-0.351838980995259,0.0259428919661773,-0.197401346926703,-0.15099743602028,0.0849108455370216,-0.364821439763637,-0.370908295552703,-0.315381660894271,-0.280695135712505,-0.166748603576685,-0.238124955526873,-0.292240712669376,-0.233951121703567,0.238367506368041,-0.358812400941161,-0.228093783340013,-0.325795002886647,-0.11124387794079,-0.170768906788537,-0.145465357430846,-0.196646417713392,0.0133356691554191,-0.234276442350495,-0.155944071077136,-0.0350692494036468,-0.370208258519765,-0.195583189925866,-0.365109365237139,-0.287917252008067,-0.352070836323635,-0.110138403027566,0.017063553126768,-0.129464246975624,-0.0995695389647912,-0.258840273316889,-0.307164107519293,-0.200328032474308,-0.154918233967459,-0.0908302050220173,-0.418268029644004,-0.344661501155512,-0.482541084474902
3.5,-0.174553485374913,-0.216834308870396,-0.0959055502870523,0.0569656978337927,-0.293172741104095,-0.149907693035076,-0.317652126445098,-0.112659335651048,-0.164003249092222,-0.0100254156956197,-0.0526745117823354,-0.125183436859053,0.0687906684160769,-0.281555462311936,-0.255065460829461,-0.175326896688716,-0.145737506267322,-0.137725562551938,-0.267949302491001,-0.212764954999536,-0.222381791731104,0.241304225791131,-0.28252120344496,-0.18672412493128,-0.204348847517504,-0.0110219313817793,-0.0831727480994593,-0.107330635870017,-0.124780398492379,0.0684994058243898,-0.220677803914633,-0.160159485127611,0.0683231846742979,-0.320817060883163,-0.111508696971382,-0.249356905189288,-0.192310443346965,-0.311353107988047,-0.0559679419054604,-0.0933749199724172,-0.0916590064175065,-0.0249652826078999,-0.188086710619807,-0.182172557174142,-0.268801289763613,-0.0727900352178932,-0.0348498095986863,-0.209026058963756,-0.184431934292224,-0.244189475881626
4.5,-0.180171193556077,-0.212473841301694,-0.149225812029061,-0.0348727288689717,-0.345407269225573,-0.31286786426451,-0.523656906086904,-0.114160481136151,-0.2599650928376,-0.245483681223629,-0.172348093677597,-0.192312146501619,-0.0652066372737493,-0.33961119148214,-0.258472913460771,-0.685577191960004,-0.242369188686175,-0.204032329516001,-0.356132692517244,-0.301519665850639,-0.322077172091958,0.0541844980834438,-0.37642879105284,-0.346769131000927,-0.24523713235339,-0.157464664989364,-0.244595656939781,-0.129600102356299,-0.229112671526217,0.00686358079237824,-0.362191351080865,-0.237429416941601,0.00510499029342267,-0.42106347693762,-0.154347670513379,-0.279875660708331,-0.205797996035552,-0.430128505059102,-0.117332092914868,-0.254132668342217,-0.157161420684834,-0.161144640353459,-0.265800211744377,-0.229703662264566,-0.411356253780809,-0.149391507090263,-0.303036560827381,-0.379676368279863,-0.13550567195318,-0.194688356104824
5.5,-0.0271268859987366,-0.036281223234288,-0.0185662763312054,0.0643973882138926,-0.188680123630036,-0.174242236408683,-0.40465530454456,0.0108209949496406,-0.124057668603611,-0.100064813932056,-0.0420259668601966,-0.0711714680419718,0.0750930769150636,-0.224300463269119,-0.117050501103752,-0.568709981941593,-0.09971021145172,-0.0785293143392824,-0.209388378975594,-0.162702593645473,-0.161901998591053,0.190313094397688,-0.245336115039053,-0.18429910307565,-0.0960479283837398,-0.0394920856076038,-0.0807611314353229,-0.0182129125862564,-0.0900809211350065,0.129023682415779,-0.231990596068875,-0.10350252697687,0.154521425853034,-0.259731271849386,0.0393351762994905,-0.164618394496319,-0.0618670481077546,-0.274047266751535,0.00881257777320146,-0.148918729890539,-0.0202217327981508,-0.0507156641789388,-0.138407121284223,-0.131979954841406,-0.281097208646454,-0.0277363946265568,-0.166523631181008,-0.256556248836478,-0.0218276623762379,-0.0909238178452724
6.5,0.161391723798585,0.187493379377862,0.157679849931341,0.228640336963499,0.0341311089660352,0.0104660092554723,-0.199740041427798,0.216318305327408,0.0743929039794207,0.150611532869513,0.160974743002703,0.104900116995765,0.29298980334174,-0.00168116147068036,0.138388565772996,-0.450045930262186,0.102783689122827,0.132433080469945,0.073921798655627,0.0836207844779711,0.0813671230209052,0.395771962246098,0.010209164985768,0.100686365808941,0.159261804785191,0.156845749112934,0.105604740687597,0.199593300823453,0.141122958784102,0.27036769590346,-0.0337954373382936,0.0981479613989295,0.302297649684174,-0.0256935595252141,0.286841289045483,0.0469141377314243,0.180610480001161,-0.0624514427754767,0.178201052021137,0.0692995979885982,0.223430906392947,0.183168200736051,0.0368399648231711,0.0515041780768226,-0.0762436744988143,0.19996566235509,0.00206287348757162,-0.0547118535119162,0.134273858822079,0.10009009724894
7.5,-0.0409992974013425,-0.00945906016143731,-0.0385341288246962,-0.024249474204257,-0.165046892954428,-0.229955211087812,-0.508636999528002,0.0169458139391855,-0.203258144145786,0.0479389963871834,-0.0809015719111134,-0.0770454502233085,0.117603223035943,-0.193145025406379,-0.0732390129745266,-0.732917070767917,-0.14412314043265,-0.0939992485317696,-0.0912071188592667,-0.157364598255259,-0.114626223491655,0.197240853338695,-0.165984392163786,0.0044533920752165,-0.0315059989777236,-0.0710816206560389,-0.0255062701042489,-0.0756743948835104,-0.0328190992914069,0.0917379366315021,-0.247201840629751,-0.0849991006615895,0.0284327238249537,-0.181499106983512,0.0879257744821013,-0.185026890299318,0.0120807602070709,-0.26179380889487,-0.0221338879715702,-0.0478815170980296,0.0295442129618602,-0.0327165660018913,-0.169152548275288,-0.230789964455478,-0.289735617278441,-0.0214719293240288,-0.218892583988079,-0.365951350383731,-0.207315882763879,-0.259898644863315
8.5,-0.458277870818484,-0.374310273078457,-0.445713342446751,-0.302952255570743,-0.499133950051118,-0.544676333178197,-0.80018815203583,-0.307617149468346,-0.488567612395912,-0.318398393429345,-0.437182736122873,-0.376755881053564,-0.214710918896448,-0.493844243831108,-0.418722073889311,-1.05899552543817,-0.508428991453551,-0.442343480512398,-0.425409809983276,-0.506577834983775,-0.485247890606571,-0.150273220984211,-0.479242098408767,-0.347853308103001,-0.341280632817205,-0.397267963788539,-0.322340710873836,-0.439170395917921,-0.378730680364466,-0.22284569290035,-0.559245673794428,-0.420181315869567,-0.31418391944612,-0.514335559631864,-0.379053873690503,-0.521790568604356,-0.337202803209989,-0.576137240559902,-0.36575618482153,-0.395979892298495,-0.332026813568801,-0.365230958614943,-0.477165431920292,-0.532990412009693,-0.662884881323686,-0.360343442721102,-0.582809882818871,-0.659634331658378,-0.511882810296835,-0.534450330358168
9.5,-0.149795018767272,-0.0403189339960578,-0.0920462421410665,0.0321087518589558,-0.0689681021486097,-0.200572756119757,-0.303148017991708,0.00950492403037356,-0.229469541418827,0.114038585079827,-0.0895093016763386,-0.0621577860550141,0.0806696067908164,-0.200649576343497,-0.0816242220988267,-0.471720627397554,-0.177378619195685,-0.1640758510025,-0.0715784974191556,-0.192597576105555,-0.128809593775172,0.16125233160273,-0.0389464492546818,0.0246728111159097,-0.10355644766663,-0.0137223204987319,-0.0545998488155908,-0.11440935004207,-0.00711653336448818,0.0338903692025373,-0.17910788451605,-0.119147139379096,-0.031379050685463,-0.179381921175372,-0.109097794589507,-0.210107230230039,0.0219492628399034,-0.267346924121284,0.0260830241781455,-0.0842807477218819,-0.0253187168875584,-0.0380413156109097,-0.212127205890549,-0.190842858782742,-0.290160376634042,-0.00302139913054163,-0.1867966162283,-0.306909005827956,-0.199098749686381,-0.216216811670173
