"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101"
1,-0.569807832510055,-1.04720020838817,-0.247704533459436,-0.237201508771692,-0.372333192759864,-0.518384119632853,-0.109559150627318,-0.881459250067193,-0.623625429906054,0.411777622389424,-0.504734671055051,-0.275183824914839,-0.712131856785117,-0.639906410378624,-0.731706599465611,0.0534071695255383,-0.833940327274866,-0.541189842456415,-0.505968959920779,0.0574081813276378,-0.653138269535525,-0.615718510790202,-0.909034950135318,-0.663154424047655,-0.371308208678457,0.00251682029525434,-0.369622573735618,-0.49108076763732,-0.854483950232278,-0.0570606278268744,-0.623149726147832,-0.558542318774958,-0.775153067462862,-0.241442700128487,0.160177112282796,-0.447879877213587,-0.850000966815617,-0.675382769415319,-0.846169902625085,-0.188899467885193,-0.388212103664008,-0.696997894379182,-0.412796801245408,-0.436601008027823,-0.044883451214218,0.159974737166685,-0.130144038804064,-0.442231048930895,0.104922957239349,-0.958847494546301,0.328983824033427,-0.276942557925546,-1.01774941387682,-0.153245163327722,-0.56816265833137,-0.598152894428964,-0.0422891423704403,-0.31352621425135,-0.338781873438523,-0.943678349714767,0.00572658739411804,-0.718266809541221,-0.701206751374072,-0.834927576335459,-0.0349060325575879,0.176190445012865,0.0919580427052124,-0.422616509290435,-0.417480883757076,-0.0741229706339119,-0.396485215473057,-0.102427461355423,-0.695786515570195,-0.190471602560006,-0.363770356157967,-0.677334518415808,-0.872884675301105,-0.747809891061398,-0.101931012885803,-0.617390953477619,0.127623994012828,-0.39525363256205,-0.143096238768321,-0.368220833003323,-0.667172479489584,0.0311959779493706,-0.397419682736968,0.0448281695887449,-0.552697056452114,-0.767051610013473,-1.05104307433829,-0.859365989299913,-0.344558198291071,-0.277481376387713,0.216444974306551,-0.279925406490984,-0.169086286657489,-0.292475627996854,-0.287765004143841,-0.404262998041009
2,-0.138883082815764,-0.639335291582391,-0.661372796617543,-0.0106284275097177,-0.0101410611406834,-0.302936104944235,0.350597172659405,-0.37680171480327,-1.17411495265012,0.401462176229253,-0.487498609952972,-0.334694349218389,-0.711889643374995,0.179465825852952,-0.549609018386976,-0.263739100097018,-1.22666606116589,0.202277548544076,-0.427183097014919,-0.0995247478726375,-0.526254747967577,-0.468303555848018,0.0385249060760859,-0.73837187044177,-0.0841795997672235,0.282927364295003,-0.502556122804676,-0.0450676367208128,-0.749095838065971,-0.229728617539262,-0.327961571931932,-0.267597413163159,-0.0834997543728113,0.184008303423668,0.0866410785345057,-0.18766156068409,-0.125713856006017,-1.01134802999036,-0.840880641220263,0.102965731556438,-0.178840895724313,-0.639887386022672,-0.413721048086129,0.0107411080184902,-0.642529904783316,0.0204946951510378,-0.372462688311036,-0.329088890764242,0.434067710024176,-0.43403085971029,-0.0313540979959827,-0.576591563441989,0.189707645669217,-0.0486001759667573,-0.0689138946920012,-0.529685372535766,0.0150928458549067,-0.263988041811183,-0.443818070196195,-0.443201839708616,0.374800392591783,-0.414023103576094,-0.559615454720139,-1.02691171872,0.21539321094249,0.0308417361591208,0.0725917394991213,0.167827836965053,-0.444616855162686,-0.114204164116002,-0.311673642992702,-0.327330262690826,0.185928110205475,-0.254201666352151,-0.451709949355654,-0.547020883185105,0.0260437519817486,-0.0830645335115161,-0.194356660013665,-0.242879624535278,0.103656388841487,-0.190641277331953,-0.599033643952851,-0.155825346735447,0.415835431505154,0.433204096833874,-0.553215739822761,-0.27685548858163,-0.34035399198648,-0.279683343293701,-0.390406311917976,-0.258556813627935,0.00781564906038557,0.265672966250292,-0.287586001891429,0.0139643912688275,0.0603225136537633,0.0113746437735374,0.0330264340342968,-0.0167023667760819
3,0.150195222271521,-0.987281197506338,-0.35110925963537,0.038458544136143,0.278651044690829,-0.71895222003897,-0.216518156650683,-0.239780877508539,-0.218135107344742,0.287015850584062,-0.642393726651064,-0.294841599519137,-1.23689225085717,-0.551284782317535,-0.679705389089547,-0.540862664197813,-0.318906970672069,-0.287148938324346,-0.00852607928415937,0.272407837209508,-0.797305875838719,0.128278514478614,-0.345566572656306,-0.455201561360826,-0.0103315894931071,0.0650201331678058,-0.388225094499032,-1.11296695636946,-0.494189629910907,-0.00380516755399194,-0.547702071176268,-0.592889514389321,-0.110175232222996,-0.149056762694119,-0.312379477196808,-0.314197086429676,-0.0540223147778981,-0.738020593107409,-0.665341542137716,-0.508706236945628,-0.306420420832844,-0.325112830856589,0.156151213460867,-0.257860424058153,-0.938235674944256,-0.144633768358667,0.171385862895643,-0.295153572910355,0.116280914849741,-0.50207116297735,0.0674007755004627,-0.270243160608562,-0.344404451052709,-0.0857512976621892,0.243042797813223,-0.370289697991324,-0.839689165240154,-1.01860630575855,-0.614367192908103,-0.317269772058639,-0.451992648658493,-0.596934894570847,-0.436100708823736,-0.34969847887511,-0.0778997316481015,-0.233504036973661,0.00831476426597033,0.119021340767398,-0.292529853152425,-0.490861541214262,-0.934492132250197,-0.180846126670322,-0.373103385363658,-0.42841954210336,0.41490517022213,0.0384589400512663,0.124982831747086,-0.13889124747416,-0.140178081436164,-0.531727166182506,-0.615213657063829,-0.335211830387065,-0.166248115585536,-0.782951647384282,0.501663149081151,-0.304108811911449,0.144310534758817,-0.678074534927698,-0.32519608573913,-0.177848067949724,-0.530078021588274,-0.527057986262549,0.517687220062279,-0.317073253187532,-0.0370328543531314,-0.315185464558596,-0.403164071474197,-0.103506854882568,-0.703994603476213,-0.285083451280018
4,-0.514943831185415,-1.16551628921162,-0.582723339744734,-0.206416775822002,0.0734377771142032,-0.830593455236279,-0.0318886023490435,-0.242937315044712,-0.51378480357014,0.493981535558327,-0.177668608303051,-0.581232583861465,-0.450662056535002,-0.563592394032029,-0.191487127735485,-0.728040471845706,-0.325713503635105,-0.981080880432649,0.311247451813798,0.227603987975167,-0.176715290021561,0.0611199015032974,0.177281295529192,0.190072533551987,-0.359362569727806,-0.120435450451941,-0.207051924118383,-0.685395071183473,-0.8696256765974,-0.568885129999955,0.124810003288217,-0.278868871653514,-0.29387102803644,0.214064678530555,-1.08778898082226,-0.0380017065932019,0.655537242607476,-0.554724701854844,-0.146132148847371,-0.156334769929534,0.119112528903413,-0.417671724014163,-0.566932068305372,0.443736613717166,-0.540456512728356,-0.449276641082353,0.0337612442490971,-0.381501102365378,-0.278788270734556,-0.375815666192245,-0.183704921804245,0.491215157082411,-0.123513355669169,-0.221531694727682,0.0632186819099401,-0.1788096991175,-0.647805345028293,-0.483379083036474,-0.128326743762141,0.0960998936482774,-0.244175995897146,-0.461263370588834,-0.728416469670033,-0.234465573698139,0.116054020795455,-0.247632646269154,-0.664094957005337,-0.0898453233602386,-0.549103253575265,-0.450467703147501,-0.480809699176163,0.0201864385151839,0.276070667120024,-0.40708498492517,-0.0719625411779184,-0.340862643209588,-0.494733027274964,-0.399912677744055,-0.103537022330118,-0.59717502507927,0.329008047704717,-0.196906726966167,-0.351035009858075,-0.365002894195888,-0.0207301814957962,-0.143482343462245,-0.0518482600221967,-0.616307693602999,-0.28733013035022,-0.423484285070671,-0.35270514670962,-0.448942636364859,-0.611564813602724,-0.482059619005714,0.00424681570977042,-0.262669024347633,0.0312792709164498,0.010873966467165,0.000179388029535427,-0.627957387405122
5,-0.789416275103705,-0.603944599835936,0.0753174371025876,-0.849900258197476,0.356163548821714,-0.752285372868586,-0.100089828586304,-0.684202706859134,-0.178296446075546,-0.497826360682349,-0.300977377150126,-0.0991369079429571,-0.335657578873139,-1.07562949621502,-0.181300003629621,-0.96150634952772,-0.585508228000377,-0.393328388535256,-0.0253484637583356,-0.377269426105749,-0.752322448671283,-0.744100570326116,-0.787889921505383,-0.343950033650507,-0.848396402867994,-0.0832304056007701,-1.05348229404431,0.137787627573421,-0.911727960758029,-0.483223032243612,0.247094773671776,-0.494497552273799,-0.264561256079635,-0.603804569021689,-0.22479119080752,-0.586715771338144,-0.312184537669341,-0.02840373510599,-0.342130120357112,-0.996795908397684,-0.316999150109334,-0.263682078458051,-0.315919054376064,-0.22018267717914,0.0514199110982312,-0.987164668526829,-0.387016749946766,-0.331186064764431,-0.34610184264437,-0.499510218063814,-0.630107471988485,-0.45436564680679,-0.190606466402361,0.00419903078490006,-0.513698924799631,0.0777594094349297,-0.553856979953126,-0.171169589966248,-0.407554325632824,-1.07675989629727,0.318566179701994,-0.676687252561634,-0.0068409070331444,-0.699641889693438,-0.293017492161947,-0.863569266724891,-0.349996751582071,-0.0878873626756098,-0.381139005448687,-0.0158388598050887,-0.841509794947228,-0.878833902498429,-0.146621359492576,-0.342955631128363,-0.475548280446102,-0.180761520801275,-1.022653575416,-0.160410711154106,-0.488818926057307,-0.143679581053677,-0.323005747648496,-0.350471438933661,-0.31221708212564,-0.176235107490009,-0.883875979630706,-0.0604830945118283,0.0816079922329686,-0.82157038367805,-0.132663966847369,-0.473784487547309,-0.133804366886225,-0.258990552819869,-0.835711516498874,-0.0732518226344944,-0.325826624263651,-0.110802444637491,-0.554618616830579,-0.165402673739195,-0.6744304937876,-0.322509784491731
6,-0.339701313826832,-0.972032862836226,0.202301486077581,-1.06719986128947,0.0374313909921157,-0.317689059483969,0.153518246644941,0.0045509664407228,-0.0415012676976179,-0.336195275431729,0.0453961136984027,-0.0515388550632374,-0.271368832427376,-0.480194684016329,-0.10156732976613,-0.462399922691994,0.430354561806034,0.583897983529622,0.211588311532839,-0.382359064765076,-0.529949568736226,-0.52878923596149,-0.297562559513456,0.0670126092275389,-0.488036961348319,0.0131148939069951,-0.584042189436333,0.569728117808177,-0.822394850350362,-0.479391160226604,0.274205470184421,-0.448178008941992,0.0402902155340147,-0.229817276384149,-0.0668275786081279,-0.286994347301994,-0.0343871856941388,-0.214780248572934,0.221812638608127,-0.434718206943301,-0.14321022174608,-0.247110109164602,-0.0437374717277619,-0.366420714292431,0.561587769341023,-0.299239728362471,-0.493063950255222,0.22777823509246,0.0594580909330672,-0.204196389082051,-0.0312858198943645,-0.219202720289253,0.378571810563681,0.173500766707113,0.0821971562722376,0.170379607541456,-0.274594720764234,-0.195688650611317,-1.19175941264388,-0.264341126478925,-0.963699703330827,0.265392852558841,-0.784683964284537,-0.0110020968418891,-0.504861393800703,-1.00634024682238,-0.0625988241883304,-0.129465195924113,-0.386880344268469,0.162605829615422,-0.343234094322462,-0.113759781429418,-0.560480897852829,-0.618225212675964,-0.248157730388097,0.237888217878354,-0.544295698642521,-0.513553299418675,-0.0499980641677921,-0.7901812525354,-0.204355193062553,0.183571149993631,-0.0701331616526,-0.155160925253701,-0.0946515118321402,0.251926914284342,-0.991299712607731,-0.731815702627118,0.00164374033526825,-0.29005794780027,-0.256989064399823,0.0272379480802252,-0.0994218545069581,-0.151806770733622,-0.594304897759284,-0.019500007615416,-0.0853415154745138,-0.073881514965347,-0.286176988415469,-0.6703775875797
7,-0.361740034977976,-0.286523241937534,0.65058873978172,-0.228848891309569,0.238600623128055,-0.0348639221956689,-0.10646876892693,-0.145859494364632,-0.134490259060914,0.0195095348356922,0.248693045514553,-0.362497302536414,0.239904942984188,-0.0281487066196993,0.449738753041164,0.380015100232263,0.12887475017629,0.26644629027512,0.263357761427101,0.439957909453044,0.0751794984375994,-0.0557730154040737,-0.0504492645274271,-0.205823018870288,0.423586175766358,-0.0990688662036326,-0.300065025083823,0.487739793792042,0.473229165454873,0.156263261591199,-0.081329155940569,-0.574004613553507,0.65699887951003,-0.0535296680539888,-0.0483084399169915,0.17746335948899,0.401482309315642,0.376599669407616,0.36342290754637,0.130435483760899,0.161546428663647,-0.40185659532702,0.174519676673091,-0.0578794106601277,0.408020744671976,0.0147340649109053,-0.355266692791633,-0.304396155556296,0.127045259191393,-1.08662421158967,-0.280620428847648,-0.305545693339561,0.647600077248298,-0.437875507622824,-0.144462122243273,0.104666399339022,0.40121460968671,0.0234774435357658,-0.267352788686367,0.791136170292229,-0.434019344188962,-0.129113100529544,0.122845363110871,0.584507979346397,-0.692868226624814,0.0962580303150129,-0.0267262276972692,-0.225379365973209,0.372602451678022,0.31045067873397,-0.247136698404035,-0.118787794630083,-0.505878107118215,-0.105348234896263,0.262035989327218,0.481794220077673,0.0151339182496436,-0.202743785186072,0.0856127248373731,-0.0931351145625825,0.206641464641229,0.342396590643487,-0.659719812919403,0.152657921070265,0.0661891235898011,-0.295155414026903,-0.295982303929873,-0.158382623198902,0.411454679201143,-0.267374546680534,0.195908248785197,-0.135960017980646,-0.326473261996243,-0.160751798542798,-0.217868435731723,0.291843359633261,0.172402049876284,0.166325355785935,-0.327560776688638,-0.431341428650306
8,-0.0521616807458803,-0.0258260692863422,-0.183043470568253,-0.235838501045213,0.567406282659607,-0.00948308189542852,-0.403342264048114,-0.668043111240199,0.265950183469861,0.0199057061290064,-0.444335660545277,-0.221185542804858,-0.2023333365761,-0.178733108103867,0.492540890721359,0.0822847759855367,-0.318907833790855,-0.0975357575651539,-0.206270919864626,0.248406675944466,-0.0253254693247536,0.164038410804439,0.0707481540090509,-0.192138844536415,-0.431939567114853,0.0771338111835539,-0.322880139636939,-0.0253992026478972,0.11278338819157,-0.153241854830425,-0.403904148641318,-0.0675310465930218,0.23877546114633,-0.177027961352618,-0.134687353674502,0.069541045640705,-0.427663446357605,-0.368626675863664,-0.0629910197628802,-0.39134886429507,0.0911243326496485,-0.424528310806946,0.0818652115023111,-0.475527154859729,-0.0596500322488812,-0.0853004603115012,0.091670753242226,-0.755044421116125,0.122278530872906,-0.604414065835724,0.32115745869147,-0.264243931642286,0.5899010730422,0.265888294801398,0.203580304316349,0.74570938728236,0.357095843692121,-0.282017046498553,-0.108641373766707,0.232102047797281,-0.320522558870848,0.359964655837981,-0.0862912296500943,-0.480746946407358,0.0901871178312433,-0.461699716938244,0.138116116748405,-0.253127279629659,0.120511773932299,-0.0843700917373363,0.350835042535093,-0.317812827673613,-0.377814784403182,-0.334871797237185,0.035097527993005,0.351617665639667,-0.119729521081152,-0.0314509841167936,0.273349103292768,-0.41679340633906,-0.0481886745415811,0.617986320360808,-0.460772750048143,-0.0473743428193857,-0.670049113231103,-0.137815675252935,-0.552850275208381,-0.533885777889742,0.370742399059701,0.185440165226338,0.134602434311694,0.0555473038203198,-0.325553466336856,-0.221638661029401,0.0656587260610087,-0.333808698860788,-0.338174705154803,-0.0919850171299175,-0.841273554780546,0.157296135667098
9,-0.410607949523404,0.0234696171596227,0.00693650143533006,0.0352038744489149,-0.322923041844807,-0.285537361124981,-0.361471782216562,-0.236370372114508,-0.270131676295926,-0.697997420650839,-0.375808762890785,0.145861853264416,-0.275173468887824,0.136867929934485,0.37217700164019,-0.358023906706527,-0.495811834212776,-0.443112390302114,-0.430218580040176,-0.0585432546619878,-0.0836276002237394,-0.409043835978173,-0.146074589212953,-0.325669076757677,-0.462794113134978,-0.0092909468383612,-0.377391515523702,0.404491555759104,-0.462648693513606,0.202141845560589,-0.324839377584355,-0.437884625694311,-0.218321032809742,-0.0735246222395068,-0.144914683449689,-0.323699849188816,-0.152336994908962,-0.202374508039751,-0.241654027359936,-0.362741211789334,-0.169435455359334,-0.205370316435546,-0.47907556239209,-0.446387831914424,-0.255812921461198,-0.215198520745778,-0.117999783465567,0.0479933586893807,-0.252137306284809,-0.0481131006128634,-0.0847809746431311,-0.0544655467892024,-0.449130265358173,-0.138375632674629,-0.0759652993086952,-0.284901804282907,0.187008053905543,0.04850295021514,-0.583291980011265,-0.487698132710204,-0.266075491795539,-0.475278143794331,-0.257030482618903,-0.20514372309016,0.0193915380845324,-0.133165871930318,-0.198808811937146,0.211246362456223,0.318512879574335,0.227857576753678,-0.330248249625704,-0.59010658644602,-1.14422572181168,-0.0907482013612154,-0.569562611576092,-0.39335704173876,-1.17715515632426,-0.159786179076529,-0.240261524788526,-0.218833401765279,-0.00390241374489485,-0.0376659769896744,-0.374898494745237,0.138459354832393,-0.310510092555577,-0.186015813090526,-0.199653570470835,-0.360935267674113,-0.365912379866875,-0.420381768750532,-0.455177966561789,-0.180989113428079,-0.268364866342422,0.0470566892017503,-0.286958155749753,-0.621182442699231,0.0763998626437789,-0.148167460156134,-0.485103381684,-0.71437616241355
10,-0.376045546669144,-0.393473512210607,0.0444111693170132,-0.111195047848085,-0.206229559886955,0.0356473405151637,0.0036495317312093,-0.714316303457878,-0.15708936360928,-0.360111766243115,-0.62290138651329,0.517380905750835,-0.311809002146033,0.218755867101597,-0.255462227880872,-0.711889852265739,-0.54462432353882,-0.0991554430530287,-0.348761661170877,-0.0613363524053252,-0.506312666361747,-0.0577444543066846,-0.0748567696325207,-0.792781721237071,-0.198492435698716,0.0135777733411186,-0.146705160419622,-0.505251508280661,0.086868897994907,-0.35372520335508,-0.56544659425525,0.192681836524566,-0.118905995320653,0.266596117765508,-0.0274640866545584,0.124555788606561,-0.00531864863577177,0.141215671554856,-0.368894040387916,0.173683245388453,-0.658301381597878,-0.617202832210742,-0.507167352843678,-0.314900611128545,-0.463903590160991,0.0761960756412973,0.0588114525198456,-0.917487412341837,-0.712272050331727,-0.172826909650943,-0.212705645085252,0.542058232721789,-0.522957179268607,-0.52040100100247,-0.0549238306768372,-0.536913892582762,-0.497152317832283,-0.466319821774836,-0.428805779896689,-0.283975642565635,-0.218358024428442,0.403490194823488,-0.2767460195706,-0.421928190839048,1.00217722443917,-0.632732734836265,-0.143675654639363,-0.605226805879438,-0.502534406113201,-0.0684073707250677,0.0802773879229343,-0.272439951280841,-0.336263152208306,0.197713022908292,-0.554699104085308,0.118498004368969,-0.910325143127429,-0.0996935615695897,-0.259838051686887,-0.184835137696346,-0.088030036800235,-0.447367884033662,-0.777404534014121,-0.0469284305128872,-0.327815862188666,-0.277136684779416,0.00567334516229544,-0.178134624539312,-0.0483170370517231,-0.208783389807827,-0.593715698246373,-0.367776164787491,-0.596119125209103,0.211593533509898,-0.346276258738824,-0.571564543141118,-0.118894799277171,-0.129858136778264,0.219679267345443,-0.0786336883706297
