"binAges","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
0.5,0.254649327027413,0.148365295229459,0.139507545010308,0.0338750818048961,-0.0224645126510968,0.0490103297669667,-0.100127944428755,0.118903920963864,0.141378621120189,0.0699207859124398,0.0700932267795258,-0.0126947997748121,-0.0302514803485053,0.00839268737268593,-0.0117502669130485,-0.0201322484525336,0.134691513889463,0.0546047680883616,0.0292651547568912,0.110016093693182,0.0548958922401577,0.0630788256954406,0.138134768717703,0.00874510439264244,0.0556658337859921,0.0279884335414647,0.0770927569449144,-0.0350145703720381,0.0525992101247498,0.0133791921076851,0.0471439205764887,0.129462504601624,0.0841398378590034,0.124006842579006,0.0858979194706927,-0.142464171777039,0.0771801635368946,-0.0283655449739386,0.0522550764010101,0.0906029854198443,-0.028121383557077,0.159610404096373,-0.0153298000806474,0.112678268494494,0.0952306314036184,0.217268547867085,0.0235035313140552,0.136677947264544,0.222375894104254,0.335803361834784
1.5,0.254649327027413,0.148365295229459,0.139507545010308,0.0338750818048961,-0.0224645126510968,0.0490103297669667,-0.100127944428755,0.118903920963864,0.141378621120189,0.0699207859124398,0.0700932267795258,-0.0126947997748121,-0.0302514803485053,0.00839268737268593,-0.0117502669130485,-0.0201322484525336,0.134691513889463,0.0546047680883616,0.0292651547568912,0.110016093693182,0.0548958922401577,0.0630788256954406,0.138134768717703,0.00874510439264244,0.0556658337859921,0.0279884335414647,0.0770927569449144,-0.0350145703720381,0.0525992101247498,0.0133791921076851,0.0471439205764887,0.129462504601624,0.0841398378590034,0.124006842579006,0.0858979194706927,-0.142464171777039,0.0771801635368946,-0.0283655449739386,0.0522550764010101,0.0906029854198443,-0.028121383557077,0.159610404096373,-0.0153298000806474,0.112678268494494,0.0952306314036184,0.217268547867085,0.0235035313140552,0.136677947264544,0.222375894104254,0.335803361834784
2.5,0.254649327027413,0.148365295229459,0.139507545010308,0.0338750818048961,-0.0224645126510968,0.0490103297669667,-0.100127944428755,0.118903920963864,0.141378621120189,0.0699207859124398,0.0700932267795258,-0.0126947997748121,-0.0302514803485053,0.00839268737268593,-0.0117502669130485,-0.0201322484525336,0.134691513889463,0.0546047680883616,0.0292651547568912,0.110016093693182,0.0548958922401577,0.0630788256954406,0.138134768717703,0.00874510439264244,0.0556658337859921,0.0279884335414647,0.0770927569449144,-0.0350145703720381,0.0525992101247498,0.0133791921076851,0.0471439205764887,0.129462504601624,0.0841398378590034,0.124006842579006,0.0858979194706927,-0.142464171777039,0.0771801635368946,-0.0283655449739386,0.0522550764010101,0.0906029854198443,-0.028121383557077,0.159610404096373,-0.0153298000806474,0.112678268494494,0.0952306314036184,0.217268547867085,0.0235035313140552,0.136677947264544,0.222375894104254,0.335803361834784
3.5,0.254649327027413,0.148365295229459,0.139507545010308,0.0338750818048961,-0.0224645126510968,0.0490103297669667,-0.100127944428755,0.118903920963864,0.141378621120189,0.0699207859124398,0.0700932267795258,-0.0126947997748121,-0.0302514803485053,0.00839268737268593,-0.0117502669130485,-0.0201322484525336,0.134691513889463,0.0546047680883616,0.0292651547568912,0.110016093693182,0.0548958922401577,0.0630788256954406,0.138134768717703,0.00874510439264244,0.0556658337859921,0.0279884335414647,0.0770927569449144,-0.0350145703720381,0.0525992101247498,0.0133791921076851,0.0471439205764887,0.129462504601624,0.0841398378590034,0.124006842579006,0.0858979194706927,-0.142464171777039,0.0771801635368946,-0.0283655449739386,0.0522550764010101,0.0906029854198443,-0.028121383557077,0.159610404096373,-0.0153298000806474,0.112678268494494,0.0952306314036184,0.217268547867085,0.0235035313140552,0.136677947264544,0.222375894104254,0.335803361834784
4.5,0.254649327027413,0.148365295229459,0.139507545010308,0.0338750818048961,-0.0224645126510968,0.0490103297669667,-0.100127944428755,0.118903920963864,0.141378621120189,0.0699207859124398,0.0700932267795258,-0.0126947997748121,-0.0302514803485053,0.00839268737268593,-0.0117502669130485,-0.0201322484525336,0.134691513889463,0.0546047680883616,0.0292651547568912,0.110016093693182,0.0548958922401577,0.0630788256954406,0.138134768717703,0.00874510439264244,0.0556658337859921,0.0279884335414647,0.0770927569449144,-0.0350145703720381,0.0525992101247498,0.0133791921076851,0.0471439205764887,0.129462504601624,0.0841398378590034,0.124006842579006,0.0858979194706927,-0.142464171777039,0.0771801635368946,-0.0283655449739386,0.0522550764010101,0.0906029854198443,-0.028121383557077,0.159610404096373,-0.0153298000806474,0.112678268494494,0.0952306314036184,0.217268547867085,0.0235035313140552,0.136677947264544,0.222375894104254,0.335803361834784
5.5,0.254649327027413,0.148365295229459,0.139507545010308,0.0338750818048961,-0.0224645126510968,0.0490103297669667,-0.100127944428755,0.118903920963864,0.141378621120189,0.0699207859124398,0.0700932267795258,-0.0126947997748121,-0.0302514803485053,0.00839268737268593,-0.0117502669130485,-0.0201322484525336,0.134691513889463,0.0546047680883616,0.0292651547568912,0.110016093693182,0.0548958922401577,0.0630788256954406,0.138134768717703,0.00874510439264244,0.0556658337859921,0.0279884335414647,0.0770927569449144,-0.0350145703720381,0.0525992101247498,0.0133791921076851,0.0471439205764887,0.129462504601624,0.0841398378590034,0.124006842579006,0.0858979194706927,-0.142464171777039,0.0771801635368946,-0.0283655449739386,0.0522550764010101,0.0906029854198443,-0.028121383557077,0.159610404096373,-0.0153298000806474,0.112678268494494,0.0952306314036184,0.217268547867085,0.0235035313140552,0.136677947264544,0.222375894104254,0.335803361834784
6.5,0.254649327027413,0.148365295229459,0.139507545010308,0.0338750818048961,-0.0224645126510968,0.0490103297669667,-0.100127944428755,0.118903920963864,0.141378621120189,0.0699207859124398,0.0700932267795258,-0.0126947997748121,-0.0302514803485053,0.00839268737268593,-0.0117502669130485,-0.0201322484525336,0.134691513889463,0.0546047680883616,0.0292651547568912,0.110016093693182,0.0548958922401577,0.0630788256954406,0.138134768717703,0.00874510439264244,0.0556658337859921,0.0279884335414647,0.0770927569449144,-0.0350145703720381,0.0525992101247498,0.0133791921076851,0.0471439205764887,0.129462504601624,0.0841398378590034,0.124006842579006,0.0858979194706927,-0.142464171777039,0.0771801635368946,-0.0283655449739386,0.0522550764010101,0.0906029854198443,-0.028121383557077,0.159610404096373,-0.0153298000806474,0.112678268494494,0.0952306314036184,0.217268547867085,0.0235035313140552,0.136677947264544,0.222375894104254,0.335803361834784
7.5,0.254649327027413,0.148365295229459,0.139507545010308,0.0338750818048961,-0.0224645126510968,0.0490103297669667,-0.100127944428755,0.118903920963864,0.141378621120189,0.0699207859124398,0.0700932267795258,-0.0126947997748121,-0.0302514803485053,0.00839268737268593,-0.0117502669130485,-0.0201322484525336,0.134691513889463,0.0546047680883616,0.0292651547568912,0.110016093693182,0.0548958922401577,0.0630788256954406,0.138134768717703,0.00874510439264244,0.0556658337859921,0.0279884335414647,0.0770927569449144,-0.0350145703720381,0.0525992101247498,0.0133791921076851,0.0471439205764887,0.129462504601624,0.0841398378590034,0.124006842579006,0.0858979194706927,-0.142464171777039,0.0771801635368946,-0.0283655449739386,0.0522550764010101,0.0906029854198443,-0.028121383557077,0.159610404096373,-0.0153298000806474,0.112678268494494,0.0952306314036184,0.217268547867085,0.0235035313140552,0.136677947264544,0.222375894104254,0.335803361834784
8.5,0.254649327027413,0.148365295229459,0.139507545010308,0.0338750818048961,-0.0224645126510968,0.0490103297669667,-0.100127944428755,0.118903920963864,0.141378621120189,0.0699207859124398,0.0700932267795258,-0.0126947997748121,-0.0302514803485053,0.00839268737268593,-0.0117502669130485,-0.0201322484525336,0.134691513889463,0.0546047680883616,0.0292651547568912,0.110016093693182,0.0548958922401577,0.0630788256954406,0.138134768717703,0.00874510439264244,0.0556658337859921,0.0279884335414647,0.0770927569449144,-0.0350145703720381,0.0525992101247498,0.0133791921076851,0.0471439205764887,0.129462504601624,0.0841398378590034,0.124006842579006,0.0858979194706927,-0.142464171777039,0.0771801635368946,-0.0283655449739386,0.0522550764010101,0.0906029854198443,-0.028121383557077,0.159610404096373,-0.0153298000806474,0.112678268494494,0.0952306314036184,0.217268547867085,0.0235035313140552,0.136677947264544,0.222375894104254,0.335803361834784
9.5,0.254649327027413,0.148365295229459,0.139507545010308,0.0338750818048961,-0.0224645126510968,0.0490103297669667,-0.100127944428755,0.118903920963864,0.141378621120189,0.0699207859124398,0.0700932267795258,-0.0126947997748121,-0.0302514803485053,0.00839268737268593,-0.0117502669130485,-0.0201322484525336,0.134691513889463,0.0546047680883616,0.0292651547568912,0.110016093693182,0.0548958922401577,0.0630788256954406,0.138134768717703,0.00874510439264244,0.0556658337859921,0.0279884335414647,0.0770927569449144,-0.0350145703720381,0.0525992101247498,0.0133791921076851,0.0471439205764887,0.129462504601624,0.0841398378590034,0.124006842579006,0.0858979194706927,-0.142464171777039,0.0771801635368946,-0.0283655449739386,0.0522550764010101,0.0906029854198443,-0.028121383557077,0.159610404096373,-0.0153298000806474,0.112678268494494,0.0952306314036184,0.217268547867085,0.0235035313140552,0.136677947264544,0.222375894104254,0.335803361834784
10.5,0.254649327027413,0.148365295229459,0.139507545010308,0.0338750818048961,-0.0224645126510968,0.0490103297669667,-0.100127944428755,0.118903920963864,0.141378621120189,0.0699207859124398,0.0700932267795258,-0.0126947997748121,-0.0302514803485053,0.00839268737268593,-0.0117502669130485,-0.0201322484525336,0.134691513889463,0.0546047680883616,0.0292651547568912,0.110016093693182,0.0548958922401577,0.0630788256954406,0.138134768717703,0.00874510439264244,0.0556658337859921,0.0279884335414647,0.0770927569449144,-0.0350145703720381,0.0525992101247498,0.0133791921076851,0.0471439205764887,0.129462504601624,0.0841398378590034,0.124006842579006,0.0858979194706927,-0.142464171777039,0.0771801635368946,-0.0283655449739386,0.0522550764010101,0.0906029854198443,-0.028121383557077,0.159610404096373,-0.0153298000806474,0.112678268494494,0.0952306314036184,0.217268547867085,0.0235035313140552,0.136677947264544,0.222375894104254,0.335803361834784
