"binAges","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
10.5,2.21150424545385,1.31586049083209,2.27262163522024,1.32711954346702,3.0822043485178,1.31427261811787,2.02442389416669,0.689923639699674,2.00651810815022,1.80139449371408,2.36585456373543,1.4984812667149,1.16124683725025,3.16773880078726,1.79627712227005,0.666347922297111,1.70060412069476,1.61914702741093,2.76204497553948,1.32002417713579,1.74946196017137,1.55175722799393,2.19062365705411,2.84424637248938,1.27469541757474,1.17063945716754,0.447126048287663,2.64473152988552,0.991585716109957,1.60609733212708,1.76124399135355,1.31152212596464,1.8187674036027,3.03431239020575,0.72278963338228,1.13034930700654,1.22111227419576,1.27962307431189,2.76860788500447,2.29094974164408,0.889943615509751,1.20025495994129,1.17518675931072,0.708810635702047,2.98965740207991,1.07833231086209,1.46228008660288,1.25439235473804,1.6986576759736,1.11087173479922
11.5,2.15465819974918,1.2490650456222,2.20696408132564,1.24882381588401,3.00077570107725,1.22256350245959,1.97158979202418,0.52557455562857,1.91407735533886,1.74328813704672,2.26026946784928,1.43917983044171,1.0594531055128,3.11777064221394,1.74618997198517,0.61480107120612,1.60607561564687,1.47919904781035,2.71374097911256,1.19927426414667,1.66098750974011,1.48906208663848,2.07969539981682,2.76261059180948,1.21976219778621,1.10039154174466,0.254189634028034,2.59249028253553,0.853864441092068,1.54944342251036,1.66400361888827,1.22328788091267,1.78350492780444,2.9686862847885,0.647497719835519,1.06501789775038,1.1136750076552,1.20678827278682,2.7037450560279,2.23586766459571,0.754248072281279,1.1044556085339,1.04954290674529,0.584277181178832,2.93084887637124,0.991081192868343,1.39032714515874,1.1177661085472,1.60430991142965,1.03810937720327
12.5,2.2403556361981,1.3295148416857,2.28327930091071,1.33575258214408,3.07354323589879,1.322219296935,2.08404666731097,0.530823631040333,1.98153891423005,1.86525709687964,2.31302150360292,1.54350786117317,1.11983474568956,3.21659253707642,1.8327821567069,0.691184274826156,1.65961091254915,1.49388401209203,2.81171565822817,1.21843776727416,1.73069169782503,1.60039384822734,2.10354483706114,2.80531290626697,1.30417326982919,1.20082338241437,0.227885115941021,2.65743725664747,0.872452370442747,1.63283886474141,1.73966374189852,1.28730061163126,1.88203870946569,3.08516594900012,0.764160597340817,1.14011118480141,1.19600799570625,1.2844966402515,2.79697664399281,2.31568512434025,0.793352095450712,1.18609557018273,1.03260677619668,0.595078196834673,3.02852663171236,1.0625728192172,1.49916015090971,1.15231825164549,1.67880413185097,1.09141939397065
13.5,2.3044060513269,1.39093454329447,2.34176311268497,1.4027072331173,3.13111823663316,1.39916414424752,2.16600459062819,0.550214839173776,2.03654550565567,1.95422461513648,2.35923626129366,1.62053060888687,1.17090069419841,3.28895375028026,1.89679434366509,0.748357759898595,1.70529798627249,1.51737951122737,2.88333768225315,1.24314890990364,1.78685001796806,1.68253080126934,2.13051498296271,2.84235465413874,1.3671603751713,1.27623516763693,0.228454462639972,2.70685948177791,0.898401905660775,1.69529711716423,1.80073653436465,1.33954504405719,1.95278895120609,3.17110393263749,0.85115323621962,1.19772829957841,1.26262296169754,1.34462295679796,2.86694839824845,2.37554626018011,0.833132049138082,1.25111773660141,1.03311007926069,0.614436383359061,3.10095572641419,1.11983543850483,1.58047908127049,1.18907594246202,1.73880175451647,1.1348595575194
14.5,2.13352126682646,1.21556353909691,2.17285032933687,1.20639917160203,2.94910415418179,1.17194407944409,1.96598547654611,0.360675221842533,1.84893547868128,1.73639279475091,2.17546424514216,1.42351917427846,0.981769053628731,3.1092455931342,1.73230988158666,0.595067239453286,1.53285035094758,1.34315438793174,2.70654582306725,1.08467107243577,1.60083922193872,1.47294740473368,1.97708646723163,2.69786118848865,1.20002010801098,1.07193065358383,0.0467123126858429,2.56715580407139,0.72175475374826,1.52751669654628,1.59748923764823,1.16094807783937,1.7898125025709,2.95179394233514,0.620853497085298,1.03071288237687,1.03964603909628,1.16597137203554,2.67767935564597,2.21400822777604,0.632978988235121,1.04196599875729,0.914512711665178,0.46224711788369,2.91284335912366,0.932942035971541,1.3637277151474,0.993602387482267,1.54023838308569,0.986924240037979
15.5,2.02339725186516,1.10379504053539,2.0653926777317,1.08180664948045,2.83488586374512,1.02789221608385,1.83506633741921,0.253460919571833,1.73245979089331,1.59389824302893,2.06358761284129,1.29563907118311,0.865616830308638,2.99198902297884,1.62562801052406,0.496363183129936,1.42719705124513,1.24296341776619,2.59106631258328,0.992570504893504,1.48488790663893,1.3368492787504,1.88703970685213,2.60969281168454,1.09221084335919,0.940606569321566,-0.0508808329764787,2.47797615692303,0.61955595930504,1.41951714003607,1.47087706715699,1.05010261611929,1.68199119197209,2.80938275848015,0.472246032117135,0.924522920558227,0.90085503800311,1.05281811144052,2.55598812617385,2.11010588079909,0.514180977744664,0.911046871176089,0.850789391353867,0.375065184555244,2.79106182618,0.81619833774593,1.22402345160642,0.878186657222577,1.41644799040942,0.895061077680685
16.5,2.03382817818585,1.11544969494345,2.07676661433332,1.09524873108209,2.84834139480895,1.04357277935076,1.84573645693533,0.276408186000342,1.74728468714652,1.60558228785449,2.07979799838234,1.30696438363979,0.881528272434828,3.00185634112008,1.63514824343208,0.505782330293693,1.4418974432712,1.26280737249933,2.60067766446176,1.00988530159766,1.49922944626726,1.34885343470975,1.90313179101547,2.62228323495976,1.10233826402329,0.953334058821365,-0.0249072816646968,2.48715160343876,0.639207158637755,1.42985298400261,1.48661129511991,1.06424163939056,1.68981062476432,2.82194641369135,0.486155546240289,0.935815301072358,0.918201709416853,1.0652287753398,2.5677547735581,2.12011737729497,0.534161196221233,0.926759043871542,0.867709624359666,0.392656051422945,2.80212107278866,0.830423371109474,1.2372371513775,0.898160615165115,1.4317464221321,0.906736337989948
17.5,2.00763572311611,1.08975084291862,2.05219878804799,1.06697422308158,2.82335954422936,1.01099743930143,1.8131643669669,0.261505059239425,1.7227232169042,1.57018870088354,2.05783905871019,1.27589636677434,0.857969248670046,2.97294084705025,1.60929013871899,0.482363977895493,1.42065610327955,1.24755493966017,2.57211222855073,0.995096739762369,1.47443341399415,1.31574831772347,1.88797994224921,2.60482465501471,1.07662656303878,0.922338271549226,-0.0342600279089682,2.46654406608832,0.623159937855608,1.40425375570202,1.45959683288883,1.04089288927431,1.66218310088702,2.78730789514347,0.450672010307387,0.911580899174283,0.888670712568685,1.03971820657315,2.53901000077594,2.09554545397118,0.513135980066085,0.898363959209801,0.861570315625776,0.379652028341316,2.77276170182381,0.805280179370355,1.20399338797146,0.878200075404447,1.40526350007663,0.887350894475639
18.5,1.96781857334729,1.0501592225939,2.01426381680344,1.02318568810073,2.78408691336178,0.960476618848267,1.76449948379814,0.23256326985316,1.68352176319388,1.51727518603434,2.02169895288956,1.22905449231737,0.819742666993917,2.92959318520977,1.57026857989385,0.4467295935408,1.38605925141904,1.21928029261333,2.52933978790321,0.968393577800007,1.43508851412572,1.26585862217203,1.86122980179035,2.5762012785621,1.03758164907311,0.875077432685416,-0.056699333792579,2.43485903108115,0.593865261179041,1.36528625139088,1.41669136083248,1.00360996662001,1.62136058478506,2.73510606554979,0.396812631635513,0.874133862080415,0.84171416101632,1.00010573933245,2.49519489604288,2.05810831055929,0.476884851859292,0.853571019274298,0.846888524011226,0.355297053780876,2.72836414440258,0.765501675477945,1.15346637413664,0.843413079200564,1.36324887841026,0.856420075830422
19.5,2.02149311885607,1.10252461154169,2.06857488674709,1.081601766205,2.8458193826349,1.02723256995062,1.82356616066777,0.296100036837177,1.74386735137124,1.58009836682135,2.08396822096647,1.28636932982644,0.878405042352847,2.98797672713552,1.62019322362044,0.490206657024909,1.44202515017227,1.28028287275298,2.58531077598986,1.02270811747325,1.49377968780753,1.32643799833365,1.91641105037943,2.62856520226786,1.08680822033425,0.933994157926871,0.00728622744717599,2.48256483128044,0.652691687961696,1.41601251676607,1.48019485652483,1.05908841573946,1.66952203757574,2.8035070371279,0.460352433119014,0.923824661770636,0.908897129008498,1.05385550112889,2.55588835388729,2.10972628912069,0.540631639223752,0.916331826346621,0.892224126164814,0.406323246409326,2.7886881099969,0.821831017475534,1.21625248560293,0.907595506198904,1.42526851556557,0.902411406063958
20.5,2.17139253631346,1.22599955896028,2.22144805771254,1.21555063417771,3.03198590592852,1.17378952031359,1.97474476008912,0.427774565645616,1.90026280160433,1.73081172675237,2.25510684440566,1.42243959868197,1.01051785285878,3.16989493456517,1.75204953281466,0.582246052554728,1.58359386267006,1.43246670154158,2.75168566887373,1.15513300102629,1.64079744018117,1.46792737281064,2.07215661760521,2.79472302071852,1.20444158990907,1.06432269690191,0.136466259280203,2.63551816048171,0.782681819710403,1.54484399991296,1.63480411721757,1.19009450672969,1.79843427894795,2.99663935153312,0.584118138569103,1.03860203350676,1.05562205871495,1.17994444915712,2.73178920510979,2.25840202808831,0.675938891834216,1.05511881841066,1.0089333662913,0.517317976380631,2.96747087903977,0.946928928960201,1.35883583975709,1.05421314317698,1.57658547732962,1.01148911319223
21.5,2.08116798675247,1.13532508024732,2.13441267840361,1.11485070385674,2.94062258392133,1.05747872410273,1.86602864468522,0.350682850425611,1.80802098456365,1.61254256167326,2.16816328720581,1.31700579657512,0.919479805678231,3.07278540031883,1.66415385265163,0.50143661983908,1.50097557714335,1.35908052593909,2.65595843301421,1.0868939993829,1.54862081869809,1.35567688461202,2.00473633586548,2.72604880129729,1.11604271744884,0.956971361235466,0.0705658663848424,2.5630653580804,0.707328858403111,1.45644921115869,1.53421480345407,1.10233732087797,1.70808520610961,2.8791842503459,0.462224161868578,0.952637639028243,0.945440215121317,1.08866048486476,2.63228937587381,2.17341764046795,0.585941509691614,0.950639485509272,0.965870879342514,0.453732270572127,2.86729545706684,0.853942142627415,1.24436018981052,0.967250802759549,1.47816644122725,0.938724683462552
22.5,2.03803041490652,1.09304803087118,2.09400405351688,1.0683572061139,2.89959629922664,1.00391959914825,1.81230704980486,0.326708162344729,1.76773853080457,1.55417043650337,2.13224820432211,1.26580334859099,0.880898105427598,3.02510791445686,1.62154088781768,0.462870961905756,1.46620132737291,1.3344219179322,2.60885356912093,1.0629208163002,1.50793273020814,1.30111500542627,1.98011902672979,2.69748433515906,1.07369316784,0.905935812686623,0.0559078035529812,2.5291583003123,0.681344214898918,1.41429338154616,1.48989013995363,1.0640453538856,1.66247751206179,2.82209522665037,0.403777255826217,0.912779862547008,0.896991399268639,1.04672136883765,2.58495897030994,2.13295656718337,0.551702979106927,0.904021851039779,0.956244735708841,0.432731186548345,2.81892094078083,0.812673765807104,1.1896086411304,0.93477973278799,1.43470968738369,0.906930406292314
23.5,2.08958234274269,1.14769071094197,2.14690602784981,1.13024783674917,2.95879522172097,1.07577872489661,1.86983291079235,0.40469779171175,1.8305054621473,1.61693576869266,2.19681988637195,1.32395601948191,0.945941510554524,3.07730570857908,1.67021087156149,0.509228854833172,1.52585920405993,1.40382527623139,2.66002900591838,1.1247058006032,1.56951168599495,1.36289836767423,2.03870810908306,2.74797085183373,1.12397839978651,0.968039015357754,0.137950817327593,2.57248852945858,0.750855280771797,1.46508147421921,1.55729183656665,1.1238450404212,1.7077501203558,2.88675028685457,0.472982324516429,0.965172109287628,0.971091546762674,1.10337022280363,2.64244755459594,2.18196516940759,0.626282694298932,0.972505238348801,1.009729504285,0.493826082652225,2.87489586679625,0.874207351884325,1.25496642941372,1.00845874336826,1.50042420819095,0.956397127952953
24.5,2.10456950668612,1.16524659039719,2.16415540921067,1.15080653594619,2.98012916734365,1.09985366137673,1.88385048276784,0.447376071950457,1.85468383955527,1.63234754466188,2.2243709513373,1.3396306404452,0.972528853421719,3.09054266656777,1.68344586463811,0.522815352793545,1.55054213897714,1.44019450404614,2.67283167994793,1.15610334023077,1.59266645637822,1.37947279226004,2.06756858582381,2.76927779936061,1.1384655481797,0.986544819200554,0.187965454515428,2.58622456622357,0.786656952638438,1.48001257641936,1.58273819566949,1.14692216488409,1.71716878455792,2.90409940427203,0.492841128316675,0.982333542508864,0.999202893583247,1.12248652344539,2.65953607448637,2.1964786198549,0.661613612124086,0.997593580339334,1.04230050551891,0.526183344810971,2.89042466504967,0.897049353314646,1.27393741860284,1.04401903849144,1.52511652897799,0.975429077483531
25.5,2.04718796095997,1.10905303014083,2.11045240094685,1.08902749302583,2.92566300894052,1.0286919640291,1.81231988789088,0.416003847674254,1.80125399625353,1.55462747378619,2.17682444876467,1.27148926441986,0.921406666456279,3.02707186725129,1.62673843533469,0.471518197441586,1.5044758323698,1.40781363574711,2.61011902661701,1.12456271781402,1.53867944666027,1.3068586662505,2.03512944204266,2.73145333202106,1.08212881114543,0.918669096663902,0.169145913732124,2.54115098369381,0.752496660582404,1.423941248594,1.52392934952743,1.09613387563815,1.65640440310105,2.82812211315437,0.415088368788278,0.929364834572956,0.934926717893909,1.06676782716214,2.59658696460795,2.14266424028899,0.616423579611369,0.935717184625933,1.02993732111928,0.498626300995309,2.82605763927193,0.842282674535675,1.20110620176797,1.00119282104673,1.46745533965425,0.933257002165673
26.5,2.07942495481834,1.14425831851934,2.1446929052229,1.12932050294402,2.96523867731007,1.07560187835669,1.84661456436144,0.477176886111315,1.84418132639239,1.59211855942254,2.22264618926683,1.30709033484471,0.966840825658467,3.0585111453174,1.65660635025329,0.500574998141921,1.54633223537598,1.46125334315907,2.64083400971373,1.17152908468296,1.58044337265222,1.34463357427632,2.07910034023712,2.76713457534311,1.113492005341,0.957783866071394,0.236671759610719,2.56895296110149,0.805632405867643,1.45580351769686,1.56970568726466,1.13705774843071,1.68239399834722,2.86765547668063,0.458202907556671,0.963323940916905,0.985336742777404,1.10383351985876,2.63276912183376,2.17347554482354,0.671523380278673,0.981752976868228,1.07393703685029,0.545880580179109,2.86059903295946,0.883832482235821,1.24195793779399,1.05603395962408,1.51201323101147,0.96707379787487
27.5,2.12943953940951,1.19759435676292,2.19637872584518,1.18986150160464,3.02346938196876,1.14593360695681,1.90190175389822,0.556708088075731,1.90622298713224,1.65246403208436,2.28698934755284,1.36327074926647,1.0314288252689,3.10877769416865,1.70364817856374,0.545571578167845,1.60562982806093,1.53171724086152,2.69008219242787,1.23406884888302,1.64120137013009,1.40430630698851,2.13822866523652,2.81739711453009,1.16225219676423,1.01812229284824,0.321325902299956,2.61121123164894,0.876085028125467,1.50510913619037,1.6362285424562,1.196174522932,1.72559294223286,2.93010263854658,0.525293839737197,1.01452687998484,1.05849701940496,1.15930481145628,2.68861590541448,2.22107400951932,0.74651763154962,1.04919526291695,1.12911743657461,0.607975148979647,2.91476084681265,0.944488549482094,1.30536091175167,1.13024932915146,1.5768482769603,1.01596447289106
28.5,2.1456467843624,1.21610227468652,2.21449818131021,1.21136079908725,3.0453619900177,1.17105877756822,1.91783365560216,0.597145395631149,1.93067529907504,1.66994049610441,2.31427525386372,1.38057325028204,1.05798706336566,3.12364591777931,1.71822183018638,0.560232892694641,1.63022539592805,1.56642119380068,2.70451993615485,1.26418399820125,1.66474051335152,1.42262634856274,2.16605959465432,2.83854461564709,1.17795636426109,1.03800572651934,0.367937519104122,2.62574006850039,0.910346314200022,1.5212083303115,1.66207475484358,1.21950410181192,1.73684770925429,2.94927762863502,0.546843733528078,1.03253401748844,1.08702015372714,1.17922100600898,2.70698830994982,2.23669307323107,0.780825317193347,1.07484643748315,1.15947693776479,0.638796647298899,2.93176643810986,0.967775049536757,1.32588481563509,1.16466472412025,1.60195435850352,1.03521702341541
29.5,2.10614689682912,1.17686525772064,2.17690928967213,1.16798129779546,3.00649891455949,1.12101512013201,1.86949311415566,0.568903006330782,1.89192518143278,1.61738215273184,2.27862883046138,1.33407575224196,1.02024499197646,3.08059823558783,1.67948976824857,0.524885004675017,1.59607619511971,1.53875128222616,2.66203967989321,1.23800844665117,1.62583219895388,1.37310166555867,2.13979975887228,2.81030466309205,1.13921947171502,0.991132033721516,0.346290104689558,2.5943341920056,0.881650466930598,1.48255520825892,1.61964827092417,1.1826516367749,1.69626275474139,2.89745782470862,0.493407401375255,0.995430583784894,1.04059168553965,1.1399862072258,2.66353112127712,2.19956045408318,0.745182885089042,1.03053176623228,1.14531101504582,0.614977763881298,2.88770519980707,0.928429565850955,1.27575970143163,1.13048626912365,1.56040545093941,1.00464165042087
30.5,2.07439873299773,1.14401306526423,2.14522462421771,1.1310941812148,2.9720150916906,1.07828481594388,1.83277056461968,0.530448428037647,1.85610897034814,1.57737113338008,2.24306432885481,1.2976730870672,0.983863068112948,3.04752473194391,1.64907881154141,0.496387913435379,1.56284881164953,1.50375957275123,2.62953018913567,1.20638895765705,1.59042297053537,1.3343885169808,2.10937883635964,2.78238576107774,1.10818833419391,0.953101835128733,0.308286680367727,2.56819455356937,0.846305785520014,1.4513569047382,1.58093972678516,1.14854858771663,1.66659017304703,2.85694734812471,0.450662908096151,0.964088666109873,0.998101389325012,1.10636623340539,2.62830658338092,2.16950575771714,0.705786066900038,0.990835188440712,1.12051982834367,0.584338647889324,2.85287693012341,0.892904888798167,1.23549495408862,1.09187926886356,1.52260980975148,0.97640379379018
31.5,2.04596318857153,1.11313738961173,2.11522124791888,1.09582627080452,2.93754608109758,1.03724621489001,1.80223133332097,0.478622730674291,1.81887627737637,1.54399865947315,2.20358230133264,1.26613881504782,0.944605502600554,3.0195861361503,1.62263545932189,0.470769209753236,1.52671097844292,1.45834860801872,2.60221585909652,1.16639394336673,1.55414415163882,1.30092014292209,2.07185455942437,2.75161920678873,1.08050949587541,0.918647677129107,0.251514102502964,2.54379253134574,0.801099065363424,1.42326960193434,1.54118551432141,1.11305765030226,1.64326610571826,2.82192146188183,0.412604738371273,0.934339929758977,0.954336442160745,1.07395376010329,2.59643114175569,2.14235611942245,0.658639521618654,0.950780391287611,1.08352415826549,0.54421343176337,2.82232934882321,0.856782986635929,1.19945735517963,1.04501327701119,1.48390225329119,0.947070803745664
32.5,2.05851406009786,1.12324757918254,2.12452611154049,1.1059885920884,2.94407480057788,1.04865355573967,1.82141078792123,0.459362823717631,1.82281864202486,1.56470037776568,2.20251901582662,1.28265119851495,0.945761770585996,3.03599940791277,1.63623277904078,0.481846488418432,1.52720368744516,1.44428797458722,2.61864227690807,1.15574933328193,1.55909399805052,1.31861415523493,2.06350607140737,2.75123589043031,1.0930038889715,0.932904778969861,0.22146779966004,2.55216395927917,0.788209615556318,1.43531713815289,1.54640813428358,1.11673381133856,1.66144430831338,2.84042965069209,0.429951455959073,0.943405523954728,0.959817881711935,1.08268411687923,2.60970953829744,2.15377984156267,0.650701364568041,0.957552068502492,1.06400184075585,0.531182379951487,2.83737989865783,0.862294544572031,1.21542640712813,1.03591666432215,1.48921797294507,0.950221893585467
33.5,2.07160780853973,1.13367864080015,2.13410310134848,1.1164115972099,2.95059843579572,1.06033233521249,1.84160850367019,0.437875196422602,1.82651806790551,1.58649519552189,2.20079772880541,1.29996366471794,0.946432787924928,3.05325772613543,1.65048198115541,0.493395282267965,1.52720605843489,1.42849032214732,2.63592386518735,1.14370765562514,1.56389176655227,1.33717021585682,2.05397193011771,2.75037382018777,1.10604790178669,0.947747105705197,0.188297921233883,2.56081807532427,0.773675555108942,1.44787420733204,1.55144872964956,1.12017215422476,1.68066973301343,2.85983929877969,0.448066649598448,0.952728695362628,0.965078463436531,1.09160753812524,2.62353610570506,2.16567916490003,0.641468307395942,0.964255606276786,1.04244842718584,0.516570144231344,2.85313332965194,0.867699205952456,1.23208826465224,1.02544079766615,1.49437406772372,0.953185039013457
