"binAges","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
0.5,3.53521189794781,4.66691246120366,0.795179546015529,1.84582212384079,1.79613086978192,2.23760712646793,1.21609062658788,1.70703484932949,2.16512517697644,2.70157619845338,1.57379186824315,2.3136255076322,0.747949561780129,1.9287181043494,1.34368682179612,2.58517938298331,1.33715847421408,1.56713520267811,2.24847976529919,2.09198190932597,3.56765189229777,0.861254599393216,1.73105909872031,2.69378734365081,2.29128023958651,1.82254993032353,2.06693392000327,0.621885403999617,1.82545753091659,1.23189574580518,2.04634987462958,1.49701052649897,1.35467164593455,2.71209669797695,2.24334539787258,2.29833693161376,2.19974298545421,1.48475585609501,2.25893902729106,1.51216063084422,2.1279077126503,1.93358414558461,2.21557377862074,2.5250330208894,1.40579710342548,2.21795571957699,1.66724282336821,1.37263309083526,2.74467712843189,1.3582219832664
1.5,3.07445909162511,4.05321688730709,0.74676431685416,1.66923869046743,1.63163008485923,1.99727651334477,1.16679412439633,1.56870023218517,1.98834922850525,2.44329372719332,1.46500022534092,2.08740414972788,0.709164752682135,1.77872229504018,1.21471128439225,2.33822649363525,1.24237662137218,1.46485527857836,2.0548593811954,1.89989944989538,3.17713260182569,0.808944271546457,1.56601976080146,2.40970729650996,2.03407867346728,1.63974985993535,1.88554497996083,0.601564223304703,1.62642588770064,1.14779035200233,1.83983728191577,1.3823726650208,1.25475229349615,2.37966839411938,1.99417610801943,2.08262547283606,1.97856568385632,1.34572870244942,2.03678528445501,1.40377089945163,1.92421047958049,1.74753517076288,2.02051698009274,2.25979895101577,1.32785936557995,2.06873069455362,1.53299695695109,1.2569926647563,2.45272869514415,1.24599738250094
2.5,2.50981075487968,3.34826167607886,0.690583540586994,1.45348790264385,1.43989458397488,1.71186209297762,1.09123974100915,1.39825443690012,1.7306026406812,2.09716279609834,1.3119980626642,1.7933854353859,0.66368441336544,1.58474692129986,1.06519052174009,2.02129669323268,1.11464965544784,1.31132335197875,1.75053052555261,1.67258475389187,2.64382380369534,0.744853065039782,1.37446683250168,2.02796097789024,1.7371334662626,1.42253931034666,1.65501958036563,0.57677397918087,1.40153279720009,1.02580774939645,1.6142082523772,1.21681341904094,1.1193999398709,2.03457837246795,1.68510344112175,1.81991996949034,1.70827869251987,1.17572111547076,1.7760614182596,1.24975134606558,1.63669682732359,1.52976957022533,1.74807644864145,1.93092476653174,1.23196816489938,1.84022187283009,1.35677934910039,1.11510147972334,2.07404874137924,1.11545858056618
3.5,2.54987839435412,3.49474694479381,0.716437542990408,1.51782275046349,1.52153256425594,1.81033878063437,1.19190412084079,1.48040706148636,1.82058244792379,2.19983618961966,1.4201815487011,1.81888751520875,0.686729045772946,1.67209740936102,1.09429847187617,2.14632410441929,1.17081043239131,1.38999456809244,1.78837355645644,1.77609825799174,2.735506776711,0.773258027014433,1.44182114647786,2.09466789803741,1.80617829745177,1.48928548941124,1.77656160854256,0.59239316834488,1.45638978391329,1.06748235462687,1.7004342530293,1.23435417726575,1.16669338271458,2.12414380291327,1.74102689117492,1.93982495825884,1.79343148954655,1.20949295044484,1.90870637973733,1.30736975744179,1.67203869790721,1.59834210476942,1.82523446363476,2.00747842478908,1.33920787046028,2.01152309058501,1.42346197780783,1.16862041020872,2.18505992734327,1.15570945516265
4.5,1.98944732408996,2.68208052005524,0.604707369038744,1.08082238222546,1.05007689901021,1.2913806533733,0.845545745951204,1.06361505405082,1.19726006708336,1.4454517957477,0.967308108199273,1.19268072309537,0.568362757946367,1.04576906360008,0.82319382527086,1.40598374077689,0.850242938083988,0.990551093378247,1.2108740458157,1.23106696345726,2.05283961145579,0.636882794575327,1.03615483763344,1.63986380074024,1.29518540691139,1.05285599959271,1.16240310808792,0.497796462347024,1.05751238913647,0.79883652030717,1.14607889874954,0.873962053328701,0.856838082283011,1.4061949374592,1.37836627533101,1.32565545523112,1.24430102648303,0.904510879552067,1.32402334539836,0.940784292111766,1.15633223319306,1.04523056336884,1.22144707710908,1.37082577989147,0.769347500021985,1.3712910180958,1.01301136393699,0.849361868856482,1.42982751901292,0.83038477322129
5.5,1.87844426247367,2.51984526840305,0.572876380340116,0.958595592413212,0.938180053415022,1.15227289641811,0.708577287695187,0.928007621523399,0.992062353143877,1.23402719478873,0.812207022479561,1.06109594507214,0.527597209364697,0.875027013961531,0.758383263613174,1.19262071186704,0.748891384596168,0.845036206552536,1.03380724576916,1.06950650896804,1.85716832746413,0.597097508744577,0.923161358109158,1.51084596954034,1.19199340604144,0.958119105590135,0.962134393292171,0.464763358327994,0.968418542853723,0.700528546092808,1.01463928846424,0.770521904150563,0.773198256131408,1.24430883232642,1.28288953761284,1.13839589397274,1.10295005196775,0.837289668182285,1.16536542810009,0.812016299744881,1.01496602380525,0.92353515742374,1.03233987339041,1.2076619902977,0.597617122586117,1.10662822294929,0.886001484640228,0.760427986268081,1.21148419783522,0.743419159379323
6.5,2.0330323696983,2.74376509825297,0.605437037781944,1.09456097976037,1.0961250037486,1.31940294217331,0.797674509433772,1.0520484311596,1.16628255782408,1.46683100340765,0.940998067644208,1.29226560937447,0.561167799828899,1.08790214720211,0.849292446958249,1.41296651278449,0.843880847492403,0.954868510006945,1.20155733397867,1.239492298788,2.00579741012325,0.634843913321655,1.04770632118113,1.61574144526915,1.36927624850439,1.11125016610006,1.12414679095797,0.492473727907732,1.09486168659529,0.773080994709249,1.21274961688924,0.887016457440869,0.87310518451328,1.50024593894492,1.37398895553802,1.33383757199964,1.2711730637624,0.938517444995442,1.34913097913272,0.916630875125059,1.17897448209298,1.10340860698988,1.21553636065,1.41230456908584,0.801922004912602,1.2591843826505,1.00779676540331,0.860435537631871,1.43084473794288,0.852840673786598
7.5,2.95339008671151,3.00454691114983,2.34867752501988,2.27647461559023,2.18474009802245,2.2463162117512,2.2081249830918,2.31735310993018,2.07677752646199,1.95717033268361,2.11515709859101,2.17250880804879,2.30952264139953,1.98213161961594,2.3698006137659,1.9663126957885,2.27434674310893,2.2396905314642,2.11212487249141,2.18374408625875,2.81290604316513,2.35667651797029,2.27092908823338,2.75617994039978,2.38036493875842,2.30781870659303,1.99616090354399,2.28325968075089,2.39356113933391,2.29853910803042,2.16681821276997,2.33320890277754,2.34605278323829,1.97751853484058,2.71190646905221,2.21201134439702,2.2746753333176,2.38981925146258,2.19942111182317,2.27980838785286,2.2131256819251,2.1566912851366,2.11761795773992,2.14443844845782,1.75294266249118,2.0755880673348,2.29979077885746,2.28587303782038,1.92763870475559,2.28566812611174
8.5,2.85534344246402,2.79320838749837,2.31706503361367,2.17586639857584,2.04527949171595,2.10566982921135,2.11496520215634,2.21470333321543,1.95378761931722,1.78315901620768,1.99695337886899,2.02416393575826,2.28327005724354,1.81714594771763,2.30856213399951,1.78852550306856,2.19790050235567,2.15058112417564,2.01909895127326,2.04130136081725,2.70162484981046,2.32149366720442,2.17262538184074,2.67176769466855,2.23708111847865,2.18147782403113,1.86259637636298,2.26295548512103,2.29642437035368,2.25078226947712,2.00699964504011,2.26953599788254,2.26493418404614,1.79218048712919,2.63970690572366,2.05265314104999,2.14022470962242,2.31359864197941,2.02509601365871,2.20632540892284,2.11626262091679,2.01476783919782,1.99431776505312,1.99602948219308,1.58537561706727,1.93298326455235,2.20572580345068,2.20650548582966,1.76965645513285,2.20618286427184
9.5,3.34221108791876,3.52495323531906,2.43413003452296,2.63293458725513,2.53322892595414,2.67124897700575,2.46872571393289,2.64872974593392,2.55250789461387,2.53443838220817,2.47727048649192,2.65213862636975,2.40922528578882,2.47285850588097,2.60456717106083,2.52323390207737,2.52384900671357,2.54689360534661,2.55030008412708,2.61333566898679,3.22873937934754,2.45604509443064,2.59523146616214,3.03415508056143,2.76997032096576,2.65821951666444,2.46503637257761,2.36216061410436,2.70453847907718,2.52303678039678,2.61844041345782,2.6282219914052,2.58159051681888,2.59281064363955,2.95919383784751,2.73381019205048,2.69436010232526,2.62112307331788,2.64641223793021,2.58174173445009,2.62770265237355,2.55599980531113,2.60974711808463,2.64081462416404,2.24270202209365,2.56889503114544,2.61899176764058,2.54087385770069,2.53023040883682,2.54670894411785
