# Archive/proxy
#	Ice core
#--------------------
# Contribution Date
#	Date: 2012-03-13 18:12:04
#--------------------
# Title
#	Study Name: B16  Ice core d18O
#--------------------
#	Investigators: 
#--------------------
# Description and Notes
#--------------------
# Publication
#	Citation: Schwager, Matthias
#	Journal Name: 
#	Published Title: Ice core analysis on the spatial and temporal variability of temperature and precipitation during the late Holocene in North Greenland
#	Published Date: 1999
#	DOI: 
#	Abstract: 
#----------------------
#	Science Keywords: PAGES 2k Network, PAGES Arctic 2k, Arctic 2k, temperature, annual resolution
#-------------------- 
# Site Name
#	Region: Greenland
#	Country: 
#	Northmost Latitude: 73.9402
# 	Southmost Latitude: 73.9402
# 	Eastmost Longitute: -37.6299
# 	Westmost Longitute: -37.6299
# 	Elevation: 
#------------------
# Data Collection  
#	Core Name: B16
#	First Year: 1478
#	Last Year: 1992
#	Time Unit: AD
#------------------
#  Searchable Controlled Keywords
#	>ice core>oxygen isotopes>delta 18O per mille 
#----------------
# Variables 
#	age_AD	Age (years AD)
#	d18OiceSMOW	delta18O ice (per mil SMOW)
# 
age_AD	d18OiceSMOW
1787	-37.54
1786	-37.88
1785	-36.84
1784	-35.22
1783	-35.38
1782	-36.05
1781	-36.73
1780	-37.21
1779	-37.53
1778	-38.7
1777	-37.43
1776	-36.62
1775	-36.92
1774	-37.58
1773	-36.42
1772	-36.6
1771	-36.67
1770	-36.85
1769	-36.71
1768	-36.61
1767	-37.37
1766	-37.47
1765	-37.43
1764	-37.3
1763	-35.75
1762	-34.34
1761	-35.94
1760	-37.68
1759	-37.17
1758	-37.49
1757	-38.25
1756	-38.03
1755	-37.52
1754	-36.64
1753	-37.12
1752	-37.37
1751	-37.23
1750	-37
1749	-37.09
1748	-37.79
1747	-37.02
1746	-38.05
1745	-38.42
1744	-38.26
1743	-38.38
1742	-38.23
1741	-38.83
1740	-38.08
1739	-36.33
1738	-36.7
1737	-37.97
1736	-37.85
1735	-37.18
1734	-36.77
1733	-37
1732	-36.9
1731	-36.67
1730	-36.84
1729	-36.22
1728	-34.02
1727	-35.73
1726	-36.18
1725	-36.34
1724	-36.05
1723	-36.53
1722	-37.05
1721	-38.44
1720	-38.36
1719	-36.78
1718	-36.68
1717	-36.4
1716	-37.42
1715	-37.49
1714	-37.11
1713	-37.22
1712	-37.65
1711	-35.98
1710	-35.6
1709	-35.99
1708	-35.49
1707	-36.62
1706	-37.13
1705	-37.19
1704	-38.34
1703	-38.67
1702	-36.49
1701	-36.48
1700	-37.85
1699	-36.53
1698	-38.03
1697	-37.5
1696	-38.36
1695	-38.59
1694	-38.6
1693	-37.5
1692	-37.54
1691	-36.83
1690	-37.9
1689	-37.39
1688	-36.43
1687	-37.45
1686	-37.78
1685	-38.3
1684	-38.33
1683	-36.86
1682	-36.57
1681	-37.32
1680	-36.1
1679	-37.18
1678	-37.62
1677	-37.23
1676	-36.94
1675	-37.69
1674	-37.61
1673	-37.19
1672	-36.1
1671	-37.22
1670	-39.11
1669	-38.73
1668	-36.8
1667	-36.99
1666	-36.73
1665	-37.37
1664	-35.93
1663	-35.72
1662	-37.29
1661	-37.78
1660	-37.31
1659	-36.13
1658	-36.53
1657	-35.43
1656	-36.04
1655	-38.09
1654	-37.48
1653	-37.42
1652	-37.67
1651	-38.45
1650	-37.45
1649	-36.25
1648	-36.16
1647	-36.46
1646	-37.12
1645	-36.78
1644	-36.82
1643	-37.29
1642	-37.86
1641	-37.24
1640	-37.63
1639	-38.53
1638	-37.9
1637	-37.2
1636	-36.46
1635	-37.05
1634	-37.93
1633	-37.5
1632	-37.13
1631	-37.39
1630	-38
1629	-36.48
1628	-35.34
1627	-36.16
1626	-37.6
1625	-37.99
1624	-38.13
1623	-37.87
1622	-36.59
1621	-36.31
1620	-36.32
1619	-36.2
1618	-35.28
1617	-35.12
1616	-35.61
1615	-36.42
1614	-36.22
1613	-37.72
1612	-37.59
1611	-37.13
1610	-38.02
1609	-37.23
1608	-37.32
1607	-38.15
1606	-38.13
1605	-37.45
1604	-37.8
1603	-37.46
1602	-37.57
1601	-37.61
1600	-37.22
1599	-37.36
1598	-37.7
1597	-36.42
1596	-35.68
1595	-36.75
1594	-36.67
1593	-37.73
1592	-37.67
1591	-37.83
1590	-37.49
1589	-37.44
1588	-36.98
1587	-35.71
1586	-35.52
1585	-35.96
1584	-37.27
1583	-38.11
1582	-38.98
1581	-38.33
1580	-38.36
1579	-37.88
1578	-36.89
1577	-36.48
1576	-36.23
1575	-35.56
1574	-36.18
1573	-36.2
1572	-36.73
1571	-38.64
1570	-37.33
1569	-37.42
1568	-38.78
1567	-37.19
1566	-36.85
1565	-37.01
1564	-37.57
1563	-37.01
1562	-37.34
1561	-36.84
1560	-36.82
1559	-37.31
1558	-36.66
1557	-37.5
1556	-37.76
1555	-36.88
1554	-36.59
1553	-36.98
1552	-37.27
1551	-36.72
1550	-35.95
1549	-36
1548	-36.2
1547	-37.85
1546	-39.16
1545	-38.14
1544	-37.17
1543	-38.03
1542	-37.17
1541	-37.74
1540	-38.67
1539	-36.43
1538	-36.13
1537	-36.46
1536	-37.25
1535	-36.73
1534	-37.78
1533	-38.27
1532	-36.11
1531	-34.95
1530	-36.65
1529	-37.72
1528	-36.54
1527	-36.5
1526	-36.81
1525	-36.87
1524	-37.25
1523	-37.44
1522	-37.13
1521	-36.95
1520	-37.6
1519	-38.01
1518	-38.66
1517	-39.28
1516	-38.54
1515	-37.24
1514	-36.61
1513	-37.99
1512	-37.38
1511	-37.08
1510	-34.71
1509	-35.17
1508	-36.67
1507	-36.2
1506	-36.24
1505	-36.91
1504	-38.1
1503	-37.82
1502	-37.5
1501	-37.57
1500	-37.21
1499	-36.77
1498	-37.01
1497	-37.63
1496	-36.14
1495	-36.7
1494	-37.88
1493	-37.49
1492	-36.36
1491	-36.27
1490	-35.95
1489	-35.54
1488	-36.06
1487	-37.87
1486	-37.59
1485	-37.7
1484	-37.17
1483	-37.73
1482	-36.81
1481	-36.91
1480	-38.07
1479	-38.91
1478	-39.11
